leg_id,origin,destination,connection,edge_mode,carrier_mode,carrier,inferred,mixed_edge_component,distance_miles,max_load_lb,speed_miles_per_day,travel_days,full_load_base_cost_gp,base_cost_gp_per_ton_mile
LEG-001037,Termalaine,Lonelywood,caravan track,track,track,Ox caravan,True,False,14.650939,5000,10.7,1.37,6.15,0.168
LEG-001038,Termalaine,Targos,The Ten Towns Track,trail,trail,Pack pony string,False,False,10.510947,1200,14.0,0.75,1.34,0.212
LEG-001038,Termalaine,Targos,The Ten Towns Track,trail,trail,Mule train,False,False,10.510947,2400,13.3,0.79,2.53,0.201
LEG-001038,Termalaine,Targos,The Ten Towns Track,trail,trail,Porter company,False,False,10.510947,1000,10.4,1.01,1.41,0.267
LEG-001039,Teshwave,Citadel of the Raven,Voonlar to Teshwave,road,road,Ox freight wagon,False,False,52.936566,6000,14.7,3.6,18.38,0.116
LEG-001039,Teshwave,Citadel of the Raven,Voonlar to Teshwave,road,road,Horse freight wagon,False,False,52.936566,4000,20.4,2.59,14.95,0.141
LEG-001039,Teshwave,Citadel of the Raven,Voonlar to Teshwave,road,road,Mule cart,False,False,52.936566,2000,18.4,2.88,6.58,0.124
LEG-001040,Teshwave,Ilinvur,Citadel of the Raven to Ilinvur,trail,trail,Pack pony string,False,False,297.757831,1200,14.0,21.32,37.82,0.212
LEG-001040,Teshwave,Ilinvur,Citadel of the Raven to Ilinvur,trail,trail,Mule train,False,False,297.757831,2400,13.3,22.39,71.67,0.201
LEG-001040,Teshwave,Ilinvur,Citadel of the Raven to Ilinvur,trail,trail,Porter company,False,False,297.757831,1000,10.4,28.7,39.81,0.267
LEG-001041,Teshwave,Shadowdale,Tilverton through Shadowdale toward Voonlar,road,road,Ox freight wagon,False,False,139.593607,6000,14.7,9.5,48.48,0.116
LEG-001041,Teshwave,Shadowdale,Tilverton through Shadowdale toward Voonlar,road,road,Horse freight wagon,False,False,139.593607,4000,20.4,6.84,39.41,0.141
LEG-001041,Teshwave,Shadowdale,Tilverton through Shadowdale toward Voonlar,road,road,Mule cart,False,False,139.593607,2000,18.4,7.6,17.34,0.124
LEG-001042,Teshwave,Voonlar,Tilverton through Shadowdale toward Voonlar,road,road,Ox freight wagon,False,False,58.766402,6000,14.7,4.0,20.41,0.116
LEG-001042,Teshwave,Voonlar,Tilverton through Shadowdale toward Voonlar,road,road,Horse freight wagon,False,False,58.766402,4000,20.4,2.88,16.59,0.141
LEG-001042,Teshwave,Voonlar,Tilverton through Shadowdale toward Voonlar,road,road,Mule cart,False,False,58.766402,2000,18.4,3.2,7.3,0.124
LEG-001043,Teshwave,Yulash,Voonlar to Yulash cross-road,road,road,Ox freight wagon,False,False,81.76393,6000,14.7,5.57,28.4,0.116
LEG-001043,Teshwave,Yulash,Voonlar to Yulash cross-road,road,road,Horse freight wagon,False,False,81.76393,4000,20.4,4.01,23.09,0.141
LEG-001043,Teshwave,Yulash,Voonlar to Yulash cross-road,road,road,Mule cart,False,False,81.76393,2000,18.4,4.45,10.16,0.124
LEG-001044,Teshwave,Zhentil Keep,Zhentil Keep to Citadel of the Raven,trail,trail,Pack pony string,False,False,110.18879,1200,14.0,7.89,14.0,0.212
LEG-001044,Teshwave,Zhentil Keep,Zhentil Keep to Citadel of the Raven,trail,trail,Mule train,False,False,110.18879,2400,13.3,8.28,26.52,0.201
LEG-001044,Teshwave,Zhentil Keep,Zhentil Keep to Citadel of the Raven,trail,trail,Porter company,False,False,110.18879,1000,10.4,10.62,14.73,0.267
LEG-001045,Teziir,Elversult,The Chionthar Road,road,road,Ox freight wagon,False,False,127.485834,6000,19.9,6.42,32.73,0.086
LEG-001045,Teziir,Elversult,The Chionthar Road,road,road,Horse freight wagon,False,False,127.485834,4000,27.6,4.62,26.61,0.104
LEG-001045,Teziir,Elversult,The Chionthar Road,road,road,Mule cart,False,False,127.485834,2000,24.8,5.13,11.71,0.092
LEG-001046,Teziir,Marsember,The Dragonmere,sea,sea,Coasting cog,False,False,114.951686,100000,72.9,1.58,194.32,0.034
LEG-001046,Teziir,Marsember,The Dragonmere,sea,sea,Merchant caravel,False,False,114.951686,180000,86.9,1.32,323.86,0.031
LEG-001046,Teziir,Marsember,The Dragonmere,sea,sea,Deep-water galleon,False,False,114.951686,400000,78.7,1.46,618.94,0.027
LEG-001047,Teziir,Pros,Proskur via Elversult and Teziir to Westgate,road,road,Ox freight wagon,False,False,92.70262,6000,14.7,6.31,32.2,0.116
LEG-001047,Teziir,Pros,Proskur via Elversult and Teziir to Westgate,road,road,Horse freight wagon,False,False,92.70262,4000,20.4,4.54,26.17,0.141
LEG-001047,Teziir,Pros,Proskur via Elversult and Teziir to Westgate,road,road,Mule cart,False,False,92.70262,2000,18.4,5.05,11.52,0.124
LEG-001048,Teziir,Reddansyr,Proskur via Elversult and Teziir to Westgate,road,road,Ox freight wagon,False,False,41.872898,6000,14.7,2.85,14.54,0.116
LEG-001048,Teziir,Reddansyr,Proskur via Elversult and Teziir to Westgate,road,road,Horse freight wagon,False,False,41.872898,4000,20.4,2.05,11.82,0.141
LEG-001048,Teziir,Reddansyr,Proskur via Elversult and Teziir to Westgate,road,road,Mule cart,False,False,41.872898,2000,18.4,2.28,5.2,0.124
LEG-001049,Teziir,Suzail,caravan track,track,track,Camel caravan,True,False,134.918123,3000,14.5,9.31,45.27,0.224
LEG-001049,Teziir,Suzail,caravan track,track,track,Mule caravan,True,False,134.918123,2400,12.6,10.71,40.24,0.249
LEG-001049,Teziir,Suzail,caravan track,track,track,Ox caravan,True,False,134.918123,5000,8.8,15.3,68.75,0.204
LEG-001050,Teziir,Westgate,The Dragonmere,sea,sea,Coasting cog,False,False,112.929757,100000,72.9,1.55,190.9,0.034
LEG-001050,Teziir,Westgate,The Dragonmere,sea,sea,Merchant caravel,False,False,112.929757,180000,86.9,1.3,318.17,0.031
LEG-001050,Teziir,Westgate,The Dragonmere,sea,sea,Deep-water galleon,False,False,112.929757,400000,78.7,1.44,608.05,0.027
LEG-001051,The Mucklestones,Clymph Tower,Uthmere through the Great Dale to Kront,road,road,Ox freight wagon,False,False,90.644701,6000,14.7,6.17,31.48,0.116
LEG-001051,The Mucklestones,Clymph Tower,Uthmere through the Great Dale to Kront,road,road,Horse freight wagon,False,False,90.644701,4000,20.4,4.44,25.59,0.141
LEG-001051,The Mucklestones,Clymph Tower,Uthmere through the Great Dale to Kront,road,road,Mule cart,False,False,90.644701,2000,18.4,4.94,11.26,0.124
LEG-001052,The Mucklestones,Kront,Kront to Tammar,road,road,Ox freight wagon,False,False,142.275693,6000,14.7,9.69,49.41,0.116
LEG-001052,The Mucklestones,Kront,Kront to Tammar,road,road,Horse freight wagon,False,False,142.275693,4000,20.4,6.97,40.17,0.141
LEG-001052,The Mucklestones,Kront,Kront to Tammar,road,road,Mule cart,False,False,142.275693,2000,18.4,7.75,17.68,0.124
LEG-001053,The Mucklestones,Tammar,Kront to Tammar,road,road,Ox freight wagon,False,False,164.24797,6000,14.7,11.18,57.04,0.116
LEG-001053,The Mucklestones,Tammar,Kront to Tammar,road,road,Horse freight wagon,False,False,164.24797,4000,20.4,8.05,46.38,0.141
LEG-001053,The Mucklestones,Tammar,Kront to Tammar,road,road,Mule cart,False,False,164.24797,2000,18.4,8.95,20.41,0.124
LEG-001054,The Mucklestones,Tower of Threespires,Uthmere through the Great Dale to Kront,road,road,Ox freight wagon,False,False,95.093599,6000,14.7,6.47,33.03,0.116
LEG-001054,The Mucklestones,Tower of Threespires,Uthmere through the Great Dale to Kront,road,road,Horse freight wagon,False,False,95.093599,4000,20.4,4.66,26.85,0.141
LEG-001054,The Mucklestones,Tower of Threespires,Uthmere through the Great Dale to Kront,road,road,Mule cart,False,False,95.093599,2000,18.4,5.18,11.81,0.124
LEG-001055,The Twin Towers,Crimmor,Nashkel through Cloud Peaks to Crimmor,road,road,Ox freight wagon,False,False,30.549959,6000,14.7,2.08,10.61,0.116
LEG-001055,The Twin Towers,Crimmor,Nashkel through Cloud Peaks to Crimmor,road,road,Horse freight wagon,False,False,30.549959,4000,20.4,1.5,8.63,0.141
LEG-001055,The Twin Towers,Crimmor,Nashkel through Cloud Peaks to Crimmor,road,road,Mule cart,False,False,30.549959,2000,18.4,1.66,3.8,0.124
LEG-001056,The Twin Towers,Esmeltaran,Crimmor through Keczulla to Eshpurta,road,road,Ox freight wagon,False,False,242.741323,6000,14.7,16.53,84.3,0.116
LEG-001056,The Twin Towers,Esmeltaran,Crimmor through Keczulla to Eshpurta,road,road,Horse freight wagon,False,False,242.741323,4000,20.4,11.9,68.54,0.141
LEG-001056,The Twin Towers,Esmeltaran,Crimmor through Keczulla to Eshpurta,road,road,Mule cart,False,False,242.741323,2000,18.4,13.22,30.16,0.124
LEG-001057,The Twin Towers,Nashkel,Nashkel through Cloud Peaks to Crimmor,road,road,Ox freight wagon,False,False,71.083257,6000,14.7,4.84,24.69,0.116
LEG-001057,The Twin Towers,Nashkel,Nashkel through Cloud Peaks to Crimmor,road,road,Horse freight wagon,False,False,71.083257,4000,20.4,3.48,20.07,0.141
LEG-001057,The Twin Towers,Nashkel,Nashkel through Cloud Peaks to Crimmor,road,road,Mule cart,False,False,71.083257,2000,18.4,3.87,8.83,0.124
LEG-001058,The Twin Towers,Purskul,Crimmor through Keczulla to Eshpurta,road,road,Ox freight wagon,False,False,52.145202,6000,14.7,3.55,18.11,0.116
LEG-001058,The Twin Towers,Purskul,Crimmor through Keczulla to Eshpurta,road,road,Horse freight wagon,False,False,52.145202,4000,20.4,2.56,14.72,0.141
LEG-001058,The Twin Towers,Purskul,Crimmor through Keczulla to Eshpurta,road,road,Mule cart,False,False,52.145202,2000,18.4,2.84,6.48,0.124
LEG-001059,The Watchwall,Escalant,local market trail,trail,trail,Pack pony string,True,False,75.344807,1200,13.0,5.81,10.31,0.228
LEG-001059,The Watchwall,Escalant,local market trail,trail,trail,Mule train,True,False,75.344807,2400,12.3,6.1,19.53,0.216
LEG-001059,The Watchwall,Escalant,local market trail,trail,trail,Porter company,True,False,75.344807,1000,9.6,7.82,10.85,0.288
LEG-001060,Thentia,Bell in the Deep,local market trail,trail,trail,Pack pony string,True,False,54.007499,1200,13.0,4.16,7.39,0.228
LEG-001060,Thentia,Bell in the Deep,local market trail,trail,trail,Mule train,True,False,54.007499,2400,12.3,4.37,14.0,0.216
LEG-001060,Thentia,Bell in the Deep,local market trail,trail,trail,Porter company,True,False,54.007499,1000,9.6,5.61,7.78,0.288
LEG-001061,Thentia,Elmwood,Moonsea coasting run,sea,sea,Coasting cog,False,False,103.640002,100000,60.2,1.72,212.08,0.041
LEG-001061,Thentia,Elmwood,Moonsea coasting run,sea,sea,Merchant caravel,False,False,103.640002,180000,71.8,1.44,353.47,0.038
LEG-001061,Thentia,Elmwood,Moonsea coasting run,sea,sea,Deep-water galleon,False,False,103.640002,400000,65.0,1.59,675.51,0.033
LEG-001062,Thentia,Hillsfar,Moonsea coasting run,sea,sea,Coasting cog,False,False,114.268325,100000,60.2,1.9,233.83,0.041
LEG-001062,Thentia,Hillsfar,Moonsea coasting run,sea,sea,Merchant caravel,False,False,114.268325,180000,71.8,1.59,389.72,0.038
LEG-001062,Thentia,Hillsfar,Moonsea coasting run,sea,sea,Deep-water galleon,False,False,114.268325,400000,65.0,1.76,744.79,0.033
LEG-001063,Thentia,Hulburg,Melvaunt to Glister trail,trail,trail,Pack pony string,False,False,162.686245,1200,14.0,11.65,20.67,0.212
LEG-001063,Thentia,Hulburg,Melvaunt to Glister trail,trail,trail,Mule train,False,False,162.686245,2400,13.3,12.23,39.16,0.201
LEG-001063,Thentia,Hulburg,Melvaunt to Glister trail,trail,trail,Porter company,False,False,162.686245,1000,10.4,15.68,21.75,0.267
LEG-001064,Thentia,Melvaunt,The Moonsea Run,sea,sea,Coasting cog,False,False,37.081801,100000,66.5,0.56,68.65,0.037
LEG-001064,Thentia,Melvaunt,The Moonsea Run,sea,sea,Merchant caravel,False,False,37.081801,180000,79.4,0.47,114.42,0.034
LEG-001064,Thentia,Melvaunt,The Moonsea Run,sea,sea,Deep-water galleon,False,False,37.081801,400000,71.8,0.52,218.68,0.029
LEG-001065,Thentia,Mulmaster,The Moonsea Run,sea,sea,Coasting cog,False,False,128.447382,100000,66.5,1.93,237.81,0.037
LEG-001065,Thentia,Mulmaster,The Moonsea Run,sea,sea,Merchant caravel,False,False,128.447382,180000,79.4,1.62,396.35,0.034
LEG-001065,Thentia,Mulmaster,The Moonsea Run,sea,sea,Deep-water galleon,False,False,128.447382,400000,71.8,1.79,757.47,0.029
LEG-001066,Thentia,Phlan,caravan track,track,track,Camel caravan,True,False,84.868486,3000,17.6,4.82,23.45,0.184
LEG-001066,Thentia,Phlan,caravan track,track,track,Mule caravan,True,False,84.868486,2400,15.3,5.55,20.85,0.205
LEG-001066,Thentia,Phlan,caravan track,track,track,Ox caravan,True,False,84.868486,5000,10.7,7.92,35.61,0.168
LEG-001067,Theymarsh,Suldolphor,Mintar junction via Yeshpek to Tulmon and Suldolphor,trail,trail,Pack pony string,False,False,21.61481,1200,14.0,1.55,2.75,0.212
LEG-001067,Theymarsh,Suldolphor,Mintar junction via Yeshpek to Tulmon and Suldolphor,trail,trail,Mule train,False,False,21.61481,2400,13.3,1.63,5.2,0.201
LEG-001067,Theymarsh,Suldolphor,Mintar junction via Yeshpek to Tulmon and Suldolphor,trail,trail,Porter company,False,False,21.61481,1000,10.4,2.08,2.89,0.267
LEG-001068,Theymarsh,Yallasch,Theymarsh to Yallash trail,trail,trail,Pack pony string,False,False,85.46753,1200,14.0,6.12,10.86,0.212
LEG-001068,Theymarsh,Yallasch,Theymarsh to Yallash trail,trail,trail,Mule train,False,False,85.46753,2400,13.3,6.43,20.57,0.201
LEG-001068,Theymarsh,Yallasch,Theymarsh to Yallash trail,trail,trail,Porter company,False,False,85.46753,1000,10.4,8.24,11.43,0.267
LEG-001069,Thindar,Calimport,Sea of Swords coasting run,sea,sea,Coasting cog,False,False,549.020455,100000,60.2,9.12,1123.47,0.041
LEG-001069,Thindar,Calimport,Sea of Swords coasting run,sea,sea,Merchant caravel,False,False,549.020455,180000,71.8,7.64,1872.45,0.038
LEG-001069,Thindar,Calimport,Sea of Swords coasting run,sea,sea,Deep-water galleon,False,False,549.020455,400000,65.0,8.45,3578.46,0.033
LEG-001070,Thindar,Delselar,Halruaa-Chult Coastal Run,sea,sea,Sword Coast Coasters,False,False,138.180498,100000,66.5,2.08,255.83,0.037
LEG-001070,Thindar,Delselar,Halruaa-Chult Coastal Run,sea,sea,Merchant caravel,False,False,138.180498,180000,79.4,1.74,426.39,0.034
LEG-001070,Thindar,Delselar,Halruaa-Chult Coastal Run,sea,sea,Deep-water galleon,False,False,138.180498,400000,71.8,1.92,814.87,0.029
LEG-001071,Thindar,Samargol,Halruaa-Chult Coastal Run,sea,sea,Sword Coast Coasters,False,False,256.910879,100000,66.5,3.86,475.65,0.037
LEG-001071,Thindar,Samargol,Halruaa-Chult Coastal Run,sea,sea,Merchant caravel,False,False,256.910879,180000,79.4,3.24,792.75,0.034
LEG-001071,Thindar,Samargol,Halruaa-Chult Coastal Run,sea,sea,Deep-water galleon,False,False,256.910879,400000,71.8,3.58,1515.04,0.029
LEG-001072,Three Swords,Channathgate,Kormul through Rethmar and Channathgate to Eartheart,road,road,Ox freight wagon,False,False,231.373341,6000,14.7,15.75,80.35,0.116
LEG-001072,Three Swords,Channathgate,Kormul through Rethmar and Channathgate to Eartheart,road,road,Horse freight wagon,False,False,231.373341,4000,20.4,11.34,65.33,0.141
LEG-001072,Three Swords,Channathgate,Kormul through Rethmar and Channathgate to Eartheart,road,road,Mule cart,False,False,231.373341,2000,18.4,12.6,28.74,0.124
LEG-001073,Three Swords,Eartheart,Kormul through Rethmar and Channathgate to Eartheart,road,road,Ox freight wagon,False,False,183.659352,6000,14.7,12.5,63.78,0.116
LEG-001073,Three Swords,Eartheart,Kormul through Rethmar and Channathgate to Eartheart,road,road,Horse freight wagon,False,False,183.659352,4000,20.4,9.0,51.86,0.141
LEG-001073,Three Swords,Eartheart,Kormul through Rethmar and Channathgate to Eartheart,road,road,Mule cart,False,False,183.659352,2000,18.4,10.0,22.82,0.124
LEG-001074,Thruldar,Chavyondat,Ormpе through Vaelan and Assur toward Shoun,trail,trail,Pack pony string,False,False,185.694253,1200,14.0,13.3,23.59,0.212
LEG-001074,Thruldar,Chavyondat,Ormpе through Vaelan and Assur toward Shoun,trail,trail,Mule train,False,False,185.694253,2400,13.3,13.96,44.69,0.201
LEG-001074,Thruldar,Chavyondat,Ormpе through Vaelan and Assur toward Shoun,trail,trail,Porter company,False,False,185.694253,1000,10.4,17.9,24.83,0.267
LEG-001075,Thruldar,Shoun,Ormpе through Vaelan and Assur toward Shoun,trail,trail,Pack pony string,False,False,302.593362,1200,14.0,21.67,38.44,0.212
LEG-001075,Thruldar,Shoun,Ormpе through Vaelan and Assur toward Shoun,trail,trail,Mule train,False,False,302.593362,2400,13.3,22.75,72.83,0.201
LEG-001075,Thruldar,Shoun,Ormpе through Vaelan and Assur toward Shoun,trail,trail,Porter company,False,False,302.593362,1000,10.4,29.17,40.46,0.267
LEG-001076,Tilverton,Arabel,The Moonsea Ride,road,road,Ox freight wagon,False,False,102.255027,6000,18.1,5.64,28.75,0.094
LEG-001076,Tilverton,Arabel,The Moonsea Ride,road,road,Horse freight wagon,False,False,102.255027,4000,25.2,4.06,23.37,0.114
LEG-001076,Tilverton,Arabel,The Moonsea Ride,road,road,Mule cart,False,False,102.255027,2000,22.7,4.51,10.28,0.101
LEG-001077,Tilverton,Ashabenford,Tilverton via Ashabenford junction to Hillsfar,road,road,Ox freight wagon,False,False,250.799597,6000,14.7,17.08,87.1,0.116
LEG-001077,Tilverton,Ashabenford,Tilverton via Ashabenford junction to Hillsfar,road,road,Horse freight wagon,False,False,250.799597,4000,20.4,12.29,70.81,0.141
LEG-001077,Tilverton,Ashabenford,Tilverton via Ashabenford junction to Hillsfar,road,road,Mule cart,False,False,250.799597,2000,18.4,13.66,31.16,0.124
LEG-001078,Tilverton,Highmoon,caravan track,track,track,Camel caravan,True,False,176.685625,3000,14.5,12.19,59.29,0.224
LEG-001078,Tilverton,Highmoon,caravan track,track,track,Mule caravan,True,False,176.685625,2400,12.6,14.02,52.7,0.249
LEG-001078,Tilverton,Highmoon,caravan track,track,track,Ox caravan,True,False,176.685625,5000,8.8,20.03,90.03,0.204
LEG-001079,Tilverton,Marsember,caravan track,track,track,Camel caravan,True,False,197.098605,3000,17.6,11.2,54.47,0.184
LEG-001079,Tilverton,Marsember,caravan track,track,track,Mule caravan,True,False,197.098605,2400,15.3,12.88,48.42,0.205
LEG-001079,Tilverton,Marsember,caravan track,track,track,Ox caravan,True,False,197.098605,5000,10.7,18.4,82.71,0.168
LEG-001080,Tilverton,Shadowdale,The Moonsea Ride,road,road,Ox freight wagon,False,False,209.574852,6000,18.1,11.55,58.92,0.094
LEG-001080,Tilverton,Shadowdale,The Moonsea Ride,road,road,Horse freight wagon,False,False,209.574852,4000,25.2,8.32,47.9,0.114
LEG-001080,Tilverton,Shadowdale,The Moonsea Ride,road,road,Mule cart,False,False,209.574852,2000,22.7,9.24,21.08,0.101
LEG-001081,Tilverton,Well of Dragons,Sunset foothills via Farsea Marshes toward Tilverton,trail,trail,Pack pony string,False,False,347.024576,1200,14.0,24.85,44.08,0.212
LEG-001081,Tilverton,Well of Dragons,Sunset foothills via Farsea Marshes toward Tilverton,trail,trail,Mule train,False,False,347.024576,2400,13.3,26.09,83.52,0.201
LEG-001081,Tilverton,Well of Dragons,Sunset foothills via Farsea Marshes toward Tilverton,trail,trail,Porter company,False,False,347.024576,1000,10.4,33.45,46.4,0.267
LEG-001082,Torsch,Elbulder,Iljak junction through Elbulder to Torsh trail,trail,trail,Pack pony string,False,False,317.135461,1200,14.0,22.71,40.29,0.212
LEG-001082,Torsch,Elbulder,Iljak junction through Elbulder to Torsh trail,trail,trail,Mule train,False,False,317.135461,2400,13.3,23.84,76.33,0.201
LEG-001082,Torsch,Elbulder,Iljak junction through Elbulder to Torsh trail,trail,trail,Porter company,False,False,317.135461,1000,10.4,30.57,42.41,0.267
LEG-001083,Torsch,Hardcastle,Torsh via Hardcastle to Delzimmer approach,trail,trail,Pack pony string,False,False,255.95441,1200,14.0,18.33,32.51,0.212
LEG-001083,Torsch,Hardcastle,Torsh via Hardcastle to Delzimmer approach,trail,trail,Mule train,False,False,255.95441,2400,13.3,19.24,61.6,0.201
LEG-001083,Torsch,Hardcastle,Torsh via Hardcastle to Delzimmer approach,trail,trail,Porter company,False,False,255.95441,1000,10.4,24.67,34.22,0.267
LEG-001084,Torsch,Innarlith,Innarlith to Torsh trail,trail,trail,Pack pony string,False,False,324.476902,1200,14.0,23.24,41.22,0.212
LEG-001084,Torsch,Innarlith,Innarlith to Torsh trail,trail,trail,Mule train,False,False,324.476902,2400,13.3,24.4,78.1,0.201
LEG-001084,Torsch,Innarlith,Innarlith to Torsh trail,trail,trail,Porter company,False,False,324.476902,1000,10.4,31.28,43.39,0.267
LEG-001085,Tower of Threespires,Kront,Uthmere through the Great Dale to Kront,road,road,Ox freight wagon,False,False,127.437074,6000,14.7,8.68,44.26,0.116
LEG-001085,Tower of Threespires,Kront,Uthmere through the Great Dale to Kront,road,road,Horse freight wagon,False,False,127.437074,4000,20.4,6.25,35.98,0.141
LEG-001085,Tower of Threespires,Kront,Uthmere through the Great Dale to Kront,road,road,Mule cart,False,False,127.437074,2000,18.4,6.94,15.83,0.124
LEG-001086,Tower of Threespires,The Mucklestones,Uthmere through the Great Dale to Kront,road,road,Ox freight wagon,False,False,95.093599,6000,14.7,6.47,33.03,0.116
LEG-001086,Tower of Threespires,The Mucklestones,Uthmere through the Great Dale to Kront,road,road,Horse freight wagon,False,False,95.093599,4000,20.4,4.66,26.85,0.141
LEG-001086,Tower of Threespires,The Mucklestones,Uthmere through the Great Dale to Kront,road,road,Mule cart,False,False,95.093599,2000,18.4,5.18,11.81,0.124
LEG-001087,Trail's End,Heliogabalus,Valls to Praka trail,trail,trail,Pack pony string,False,False,17.790166,1200,14.0,1.27,2.26,0.212
LEG-001087,Trail's End,Heliogabalus,Valls to Praka trail,trail,trail,Mule train,False,False,17.790166,2400,13.3,1.34,4.28,0.201
LEG-001087,Trail's End,Heliogabalus,Valls to Praka trail,trail,trail,Porter company,False,False,17.790166,1000,10.4,1.71,2.38,0.267
LEG-001088,Trail's End,Praka,Trail's End to Ilmwatch road,road,road,Ox freight wagon,False,False,12.649111,6000,14.7,0.86,4.39,0.116
LEG-001088,Trail's End,Praka,Trail's End to Ilmwatch road,road,road,Horse freight wagon,False,False,12.649111,4000,20.4,0.62,3.57,0.141
LEG-001088,Trail's End,Praka,Trail's End to Ilmwatch road,road,road,Mule cart,False,False,12.649111,2000,18.4,0.69,1.57,0.124
LEG-001089,Trail's End,Uthmere,Trail's End to Ilmwatch road,road,road,Ox freight wagon,False,False,261.512762,6000,14.7,17.8,90.82,0.116
LEG-001089,Trail's End,Uthmere,Trail's End to Ilmwatch road,road,road,Horse freight wagon,False,False,261.512762,4000,20.4,12.82,73.84,0.141
LEG-001089,Trail's End,Uthmere,Trail's End to Ilmwatch road,road,road,Mule cart,False,False,261.512762,2000,18.4,14.24,32.49,0.124
LEG-001090,Trail's End,Valls,Valls to Praka trail,trail,trail,Pack pony string,False,False,206.314388,1200,14.0,14.77,26.21,0.212
LEG-001090,Trail's End,Valls,Valls to Praka trail,trail,trail,Mule train,False,False,206.314388,2400,13.3,15.51,49.66,0.201
LEG-001090,Trail's End,Valls,Valls to Praka trail,trail,trail,Porter company,False,False,206.314388,1000,10.4,19.89,27.59,0.267
LEG-001091,Triboar,Amphail,caravan track,track,track,Camel caravan,True,False,78.440105,3000,17.6,4.46,21.68,0.184
LEG-001091,Triboar,Amphail,caravan track,track,track,Mule caravan,True,False,78.440105,2400,15.3,5.13,19.27,0.205
LEG-001091,Triboar,Amphail,caravan track,track,track,Ox caravan,True,False,78.440105,5000,10.7,7.32,32.92,0.168
LEG-001092,Triboar,Goldenfields,caravan track,track,track,Camel caravan,True,False,88.940992,3000,17.6,5.05,24.58,0.184
LEG-001092,Triboar,Goldenfields,caravan track,track,track,Mule caravan,True,False,88.940992,2400,15.3,5.81,21.85,0.205
LEG-001092,Triboar,Goldenfields,caravan track,track,track,Ox caravan,True,False,88.940992,5000,10.7,8.3,37.32,0.168
LEG-001093,Triboar,Longsaddle,The Long Road,road,road,Ox freight wagon,False,False,137.300785,6000,19.0,7.22,36.85,0.089
LEG-001093,Triboar,Longsaddle,The Long Road,road,road,Horse freight wagon,False,False,137.300785,4000,26.4,5.2,29.96,0.109
LEG-001093,Triboar,Longsaddle,The Long Road,road,road,Mule cart,False,False,137.300785,2000,23.8,5.78,13.18,0.096
LEG-001094,Triboar,Phandalin,caravan track,track,track,Camel caravan,True,False,86.533288,3000,14.5,5.97,29.04,0.224
LEG-001094,Triboar,Phandalin,caravan track,track,track,Mule caravan,True,False,86.533288,2400,12.6,6.87,25.81,0.249
LEG-001094,Triboar,Phandalin,caravan track,track,track,Ox caravan,True,False,86.533288,5000,8.8,9.81,44.09,0.204
LEG-001095,Triboar,Red Larch,The Long Road,road,road,Ox freight wagon,False,False,51.216111,6000,19.0,2.69,13.74,0.089
LEG-001095,Triboar,Red Larch,The Long Road,road,road,Horse freight wagon,False,False,51.216111,4000,26.4,1.94,11.17,0.109
LEG-001095,Triboar,Red Larch,The Long Road,road,road,Mule cart,False,False,51.216111,2000,23.8,2.16,4.92,0.096
LEG-001096,Triboar,Stone Bridge,Long Road: Mirabar to Waterdeep,road,road,Ox freight wagon,False,False,80.724329,6000,14.7,5.5,28.04,0.116
LEG-001096,Triboar,Stone Bridge,Long Road: Mirabar to Waterdeep,road,road,Horse freight wagon,False,False,80.724329,4000,20.4,3.96,22.79,0.141
LEG-001096,Triboar,Stone Bridge,Long Road: Mirabar to Waterdeep,road,road,Mule cart,False,False,80.724329,2000,18.4,4.4,10.03,0.124
LEG-001097,Triboar,Yartar,The Evermoor Way,road,road,Ox freight wagon,False,False,66.172582,6000,16.4,4.03,20.56,0.104
LEG-001097,Triboar,Yartar,The Evermoor Way,road,road,Horse freight wagon,False,False,66.172582,4000,22.8,2.9,16.72,0.126
LEG-001097,Triboar,Yartar,The Evermoor Way,road,road,Mule cart,False,False,66.172582,2000,20.5,3.22,7.36,0.111
LEG-001098,Triel,Berdusk,caravan track,track,track,Camel caravan,True,False,150.332964,3000,17.6,8.54,41.54,0.184
LEG-001098,Triel,Berdusk,caravan track,track,track,Mule caravan,True,False,150.332964,2400,15.3,9.83,36.93,0.205
LEG-001098,Triel,Berdusk,caravan track,track,track,Ox caravan,True,False,150.332964,5000,10.7,14.04,63.09,0.168
LEG-001099,Triel,Boareskyr Bridge,The Dusk Road,road,road,Ox freight wagon,False,False,123.172164,6000,14.7,8.39,42.78,0.116
LEG-001099,Triel,Boareskyr Bridge,The Dusk Road,road,road,Horse freight wagon,False,False,123.172164,4000,20.4,6.04,34.78,0.141
LEG-001099,Triel,Boareskyr Bridge,The Dusk Road,road,road,Mule cart,False,False,123.172164,2000,18.4,6.71,15.3,0.124
LEG-001100,Triel,Elturel,Boareskyr Bridge through Soubar and Triel to Scornubel,road,road,Ox freight wagon,False,False,63.196424,6000,14.7,4.3,21.95,0.116
LEG-001100,Triel,Elturel,Boareskyr Bridge through Soubar and Triel to Scornubel,road,road,Horse freight wagon,False,False,63.196424,4000,20.4,3.1,17.84,0.141
LEG-001100,Triel,Elturel,Boareskyr Bridge through Soubar and Triel to Scornubel,road,road,Mule cart,False,False,63.196424,2000,18.4,3.44,7.85,0.124
